2.456563457540906034e+06 1.032567161908123143e+00
2.456563458235350437e+06 1.031983676948702078e+00
2.456563458929794841e+06 1.031419134937564541e+00
2.456563459624239244e+06 1.030873387383804962e+00
2.456563460318683647e+06 1.030346300017195960e+00
2.456563461013128050e+06 1.029838001517636714e+00
2.456563461707572453e+06 1.029348278076616774e+00
2.456563462402016856e+06 1.028877249351201506e+00
2.456563624902007170e+06 1.594378665874907286e+00
2.456563625596451573e+06 1.602358451792231353e+00
2.456563626290895976e+06 1.610444128227196847e+00
2.456563626985340379e+06 1.618638888348016280e+00
2.456563627679784782e+06 1.626946043193358005e+00
2.456563628374229185e+06 1.635364799579789086e+00
2.456563629068673588e+06 1.643899972882118199e+00
2.456563629763117991e+06 1.652550791772116723e+00
