2.456563684624225833e+06 1.043701780038570170e+00
2.456563685318670236e+06 1.043433474950727247e+00
2.456563686013114639e+06 1.043184220276358820e+00
2.456563686707559042e+06 1.042954076382745177e+00
2.456563687402003445e+06 1.042742946003371918e+00
2.456563688096447848e+06 1.042550880291894133e+00
2.456563688790892251e+06 1.042377825277793102e+00
2.456563689485336654e+06 1.042223741350513766e+00
2.456563601985341869e+06 1.236704321161378628e+00
2.456563602679786272e+06 1.233359008644129728e+00
2.456563603374230675e+06 1.230053251141030923e+00
2.456563604068675078e+06 1.226787711999000052e+00
2.456563604763119482e+06 1.223560877818962611e+00
2.456563605457563885e+06 1.220373401105938616e+00
2.456563606152008288e+06 1.217223809503278131e+00
2.456563606846452691e+06 1.214112744632179552e+00
