2.456563547818678431e+06 1.020285544197866656e+00
2.456563548513122834e+06 1.019742308992106272e+00
2.456563549207567237e+06 1.019217098134274524e+00
2.456563549902011640e+06 1.018710041194313964e+00
2.456563550596456043e+06 1.018221005979840665e+00
2.456563551290900446e+06 1.017749873871750532e+00
2.456563551985344850e+06 1.017296761234846247e+00
2.456563552679789253e+06 1.016861478762099757e+00
2.456563665874226950e+06 1.205539114267591971e+00
2.456563666568671353e+06 1.208784301318213128e+00
2.456563667263115756e+06 1.212066924830298431e+00
2.456563667957560159e+06 1.215388489181217446e+00
2.456563668652004562e+06 1.218748310615201946e+00
2.456563669346448965e+06 1.222147365668130092e+00
2.456563670040893368e+06 1.225586664577680507e+00
2.456563670735337771e+06 1.229065507297109283e+00
2.456563704068669118e+06 1.454381165342684579e+00
2.456563704763113521e+06 1.460586659566344592e+00
2.456563705457557924e+06 1.466870379196703711e+00
2.456563706152002327e+06 1.473231420503293254e+00
2.456563706846446730e+06 1.479673109012466847e+00
2.456563707540891133e+06 1.486194540417199228e+00
2.456563708235335536e+06 1.492798042340593101e+00
2.456563708929779939e+06 1.499486024713699406e+00
