2.456563720735334791e+06 1.095366888324048160e+00
2.456563721429779194e+06 1.094828822284813485e+00
2.456563722124223597e+06 1.094312284752450459e+00
2.456563722818668000e+06 1.093817134499847077e+00
2.456563723513112403e+06 1.093343246645354760e+00
2.456563724207556807e+06 1.092890732917098040e+00
2.456563724902001210e+06 1.092459399182536206e+00
2.456563725596445613e+06 1.092049347219016475e+00
2.456563650596450083e+06 1.280970184957243907e+00
2.456563651290894486e+06 1.277515069532267233e+00
2.456563651985338889e+06 1.274102234585109628e+00
2.456563652679783292e+06 1.270732343274749043e+00
2.456563653374227695e+06 1.267403812592058143e+00
2.456563654068672098e+06 1.264117294782689305e+00
2.456563654763116501e+06 1.260871251322808639e+00
2.456563655457560904e+06 1.257666323468738412e+00
