2.456563436013129540e+06 1.445288569286553804e+00
2.456563436707573943e+06 1.439270095290741347e+00
2.456563437402018346e+06 1.433323872659534537e+00
2.456563438096462749e+06 1.427450800106006445e+00
2.456563438790907152e+06 1.421647869398253716e+00
2.456563439485351555e+06 1.415915975558858619e+00
2.456563440179795958e+06 1.410253135754149678e+00
2.456563440874240361e+06 1.404657433697531488e+00
2.456563441568684764e+06 1.399129757428838383e+00
2.456563442263129167e+06 1.393667316781822096e+00
2.456563442957573570e+06 1.388270994277894133e+00
2.456563443652017973e+06 1.382938081261223751e+00
2.456563444346462376e+06 1.377669454118149561e+00
2.456563445040906779e+06 1.372463342911918627e+00
2.456563445735351183e+06 1.367318036648179858e+00
2.456563446429795586e+06 1.362234401479164525e+00
2.456563447124239989e+06 1.357209919636623852e+00
2.456563447818684392e+06 1.352245449837403246e+00
2.456563448513128795e+06 1.347338545894096740e+00
2.456563449207573198e+06 1.342490058652995977e+00
2.456563449902017601e+06 1.337698402780599372e+00
2.456563450596462004e+06 1.332962045451159927e+00
2.456563451290906407e+06 1.328281824981950798e+00
2.456563451985350810e+06 1.323655463331518289e+00
2.456563452679795213e+06 1.319083790037872239e+00
2.456563453374239616e+06 1.314564590304319935e+00
2.456563454068684019e+06 1.310098684589242168e+00
2.456563454763128422e+06 1.305684648649053425e+00
2.456563455457572825e+06 1.301321105271101342e+00
2.456563456152017228e+06 1.297008860800206609e+00
2.456563456846461631e+06 1.292745849435170458e+00
2.456563457540906034e+06 1.288532867823456662e+00
2.456563458235350437e+06 1.284367906367716250e+00
2.456563458929794841e+06 1.280251751817853334e+00
2.456563459624239244e+06 1.276183121355634276e+00
2.456563460318683647e+06 1.272160774507142378e+00
2.456563461013128050e+06 1.268185482851976076e+00
2.456563461707572453e+06 1.264255369567928167e+00
2.456563462402016856e+06 1.260371195935397370e+00
2.456563463096461259e+06 1.256531135355967388e+00
2.456563463790905662e+06 1.252735938684947925e+00
2.456563464485350065e+06 1.248984447987657065e+00
