2.456563436013129540e+06 1.149427672004192047e+00
2.456563436707573943e+06 1.147013330331748238e+00
2.456563437402018346e+06 1.144628834930365713e+00
2.456563438096462749e+06 1.142274710360354772e+00
2.456563438790907152e+06 1.139949910513842424e+00
2.456563439485351555e+06 1.137654949225758605e+00
2.456563440179795958e+06 1.135389183231616972e+00
2.456563440874240361e+06 1.133151993048614470e+00
2.456563441568684764e+06 1.130943876497468636e+00
2.456563442263129167e+06 1.128763857865160869e+00
2.456563442957573570e+06 1.126612424347926078e+00
2.456563443652017973e+06 1.124488627319879974e+00
2.456563444346462376e+06 1.122392943396380849e+00
2.456563445040906779e+06 1.120324791961192501e+00
2.456563445735351183e+06 1.118283614597320952e+00
2.456563446429795586e+06 1.116269872134129315e+00
2.456563447124239989e+06 1.114282681190158497e+00
2.456563447818684392e+06 1.112322492128780427e+00
2.456563448513128795e+06 1.110388446735255386e+00
2.456563449207573198e+06 1.108480984954689941e+00
2.456563449902017601e+06 1.106599583815334631e+00
2.456563450596462004e+06 1.104743741159964099e+00
2.456563451290906407e+06 1.102913881397705520e+00
2.456563451985350810e+06 1.101109207079418617e+00
2.456563452679795213e+06 1.099330132317992925e+00
2.456563453374239616e+06 1.097575883160841537e+00
2.456563454068684019e+06 1.095846863474074340e+00
2.456563454763128422e+06 1.094142603605162467e+00
2.456563455457572825e+06 1.092462653505043457e+00
2.456563456152017228e+06 1.090807401763072670e+00
2.456563456846461631e+06 1.089176131297724615e+00
2.456563457540906034e+06 1.087569220575522966e+00
2.456563458235350437e+06 1.085985974559781519e+00
2.456563458929794841e+06 1.084426761643556336e+00
2.456563459624239244e+06 1.082891161754791831e+00
2.456563460318683647e+06 1.081378773367349000e+00
2.456563461013128050e+06 1.079889949856380760e+00
2.456563461707572453e+06 1.078424049673495588e+00
2.456563462402016856e+06 1.076981416242270173e+00
2.456563463096461259e+06 1.075561428799447494e+00
2.456563463790905662e+06 1.074164420864918146e+00
2.456563464485350065e+06 1.072790018718834837e+00
2.456563465179794468e+06 1.071437866266352179e+00
2.456563465874238871e+06 1.070108282260644028e+00
2.456563466568683274e+06 1.068800696495400215e+00
2.456563467263127677e+06 1.067515417936922839e+00
2.456563467957572080e+06 1.066251896074328354e+00
2.456563468652016483e+06 1.065010430132412145e+00
2.456563469346460886e+06 1.063790689962802016e+00
2.456563470040905289e+06 1.062592362243707900e+00
2.456563470735349692e+06 1.061415731671193186e+00
2.456563471429794095e+06 1.060260295761147553e+00
2.456563472124238499e+06 1.059126329577574799e+00
2.456563472818682902e+06 1.058013349393752023e+00
2.456563473513127305e+06 1.056921620683669572e+00
2.456563474207571708e+06 1.055850854485091972e+00
2.456563474902016111e+06 1.054800777974603143e+00
2.456563475596460514e+06 1.053771642318061863e+00
2.456563476290904917e+06 1.052763009644709591e+00
2.456563476985349320e+06 1.051775121630743159e+00
2.456563477679793723e+06 1.050807558361190885e+00
2.456563478374238126e+06 1.049860552060714936e+00
2.456563479068682529e+06 1.048933852920131304e+00
2.456563479763126932e+06 1.048027226682099800e+00
2.456563480457571335e+06 1.047140891463209211e+00
2.456563481152015738e+06 1.046274471358328073e+00
