          87           1   8.5950002074241638        31.515000760555267        7.7004938799024103       -18.042487993670704        3.0996795584321730     
          88           1   8.0220001935958862        31.515000760555267        7.1901594372893101       -18.099366559646828        3.3147488923799386     
          89           1   7.4490001797676086        31.515000760555267        6.6792028039068327       -18.152363826543489        3.5298119599733586     
          90           1   6.8760001659393311        31.515000760555267        6.1676666185938984       -18.201471010133599        3.7448392355094016     
          91           1   6.3030001521110535        31.515000760555267        5.6555939143893283       -18.246679948015839        3.9598009048140472     
          92           1   5.7300001382827759        31.515000760555267        5.1430280906972143       -18.287983106155924        4.1746668911360345     
          93           1   5.1570001244544983        31.515000760555267        4.6300128848710074       -18.325373584951219        4.3894068815376288     
          94           1   4.5840001106262207        31.515000760555267        4.1165923432574232       -18.358845124807544        4.6039903537419455     
          95           1   4.0110000967979431        31.515000760555267        3.6028107917451280       -18.388392111217357        4.8183866033932219     
          96           1   3.4380000829696655        31.515000760555267        3.0887128058624285       -18.414009579330028        5.0325647716865332     
          97           1   2.8650000691413879        31.515000760555267        2.5743431804704073       -18.435693218005270        5.2464938733215467     
          98           1   2.2920000553131104        31.515000760555267        2.0597468991002188       -18.453439373341983        5.4601428247333521     
          99           1   1.7190000414848328        31.515000760555267        1.5449691029824635       -18.467245051675885        5.6734804725531589     
         100           1   1.1460000276565552        31.515000760555267        1.0300550598187783       -18.477107922040048        5.8864756222505772     
         101           1  0.57300001382827759        31.515000760555267       0.51505013234628905       -18.483026318083571        6.0990970669079250     
         102           1   0.0000000000000000        31.515000760555267        359.99999974674591       -18.484999239444701        6.3113094925905742     
         103           1 -0.57300001382827759        31.515000760555267        359.48494936094681       -18.483026352575891        6.5230900106518028     
         104           1  -1.1460000276565552        31.515000760555267        358.96994443287832       -18.477107991018872        6.7344034175607730     
         105           1  -1.7190000414848328        31.515000760555267        358.45503038872175       -18.467245155129532        6.9452187454945200     
         106           1  -2.2920000553131104        31.515000760555267        357.94025259121503       -18.453439511252988        7.1555051583494578     
         107           1  -2.8650000691413879        31.515000760555267        357.42565630806058       -18.435693390350366        7.3652319802580397     
         108           1  -3.4380000829696655        31.515000760555267        356.91128668049032       -18.414009786080157        7.5743687238864892     
         109           1  -4.0110000967979431        31.515000760555267        356.39718869203693       -18.388392352337689        7.7828851184655647     
         110           1  -4.5840001106262207        31.515000760555267        355.88340713756338       -18.358845400257540        7.9907511375051765     
         111           1  -5.1570001244544983        31.515000760555267        355.36998659259984       -18.325373894684624        8.1979370261456186     
         112           1  -5.7300001382827759        31.515000760555267        354.85697138303738       -18.287983450120826        8.4044133280986610     
         113           1  -6.3030001521110535        31.515000760555267        354.34440555522531       -18.246680326154724        8.6101509121334079     
         114           1  -6.8760001659393311        31.515000760555267        353.83233284651988       -18.201471422383374        8.8151209980623975     
         115           1  -7.4490001797676086        31.515000760555267        353.32079665632818       -18.152364272835541        9.0192951821856475     
         116           1  -8.0220001935958862        31.515000760555267        352.80984001769252       -18.099367039907062        9.2226454621510499     
         117           1  -8.5950002074241638        31.515000760555267        352.29950556945539       -18.042488507819648        9.4251442611921430     
          79           2   13.179000318050385        30.942000746726990        11.866113111565198       -18.012270843460421        1.3337075768023237     
          80           2   12.606000304222107        30.942000746726990        11.357622639228339       -18.100622097808429        1.5495573827690472     
          81           2   12.033000290393829        30.942000746726990        10.848162589605181       -18.185150444309937        1.7656399063387005     
          82           2   11.460000276565552        30.942000746726990        10.337772407540115       -18.265842059488307        1.9819279109464985     
          83           2   10.887000262737274        30.942000746726990        9.8264921545900279       -18.342683687057416        2.1983936659866532     
          84           2   10.314000248908997        30.942000746726990        9.3143624863101309       -18.415662648199543        2.4150089682185629     
          85           2   9.7410002350807190        30.942000746726990        8.8014246286408593       -18.484766851470162        2.6317451639808067     
