 18 1  20.6280005  23.4930006  42.9311311  46.3878482  12.4654392
 19 1  20.0550005  23.4930006  42.1860296  46.499885  12.1538811
 20 1  19.4820005  23.4930006  41.4385318  46.6091159  11.8395929
 21 1  18.9090005  23.4930006  40.6886792  46.7155135  11.5226257
 22 1  18.3360004  23.4930006  39.9365153  46.8190507  11.2030327
 23 1  17.7630004  23.4930006  39.1820856  46.919701  10.8808689
 24 1  17.1900004  23.4930006  38.4254374  47.0174382  10.5561913
 25 1  16.6170004  23.4930006  37.6666199  47.1122368  10.2290587
 18 2  20.6280005  22.9200006  42.7536362  45.8282176  12.3375262
 19 2  20.0550005  22.9200006  42.0125558  45.9395963  12.0286318
 20 2  19.4820005  22.9200006  41.269147  46.0481801  11.7170733
 21 2  18.9090005  22.9200006  40.5234503  46.153942  11.4029012
 22 2  18.3360004  22.9200006  39.7755085  46.2568556  11.0861677
 23 2  17.7630004  22.9200006  39.0253661  46.3568948  10.7669271
 24 2  17.1900004  22.9200006  38.2730693  46.454034  10.4452355
 25 2  16.6170004  22.9200006  37.5186665  46.5482483  10.1211505
 26 2  16.0440004  22.9200006  36.7622074  46.6395132  9.79473199
 27 2  15.4710004  22.9200006  36.003744  46.7278049  9.46604128
 28 2  14.8980004  22.9200006  35.2433299  46.8131001  9.13514161
 29 2  14.3250003  22.9200006  34.4810202  46.8953762  8.80209793
 30 2  13.7520003  22.9200006  33.7168721  46.9746112  8.46697692
 31 2  13.1790003  22.9200006  32.9509444  47.0507837  8.12984692
 32 2  12.6060003  22.9200006  32.1832973  47.1238733  7.79077794
 18 3  20.6280005  22.3470005  42.5796756  45.2683177  12.2133446
 19 3  20.0550005  22.3470005  41.8425538  45.3790504  11.9070454
 20 3  19.4820005  22.3470005  41.1031687  45.4869991  11.5981457
 21 3  18.9090005  22.3470005  40.3615603  45.5921373  11.2866953
 22 3  18.3360004  22.3470005  39.6177704  45.6944391  10.9727456
 23 3  17.7630004  22.3470005  38.8718426  45.7938788  10.65635
 24 3  17.1900004  22.3470005  38.1238223  45.8904316  10.3375636
 25 3  16.6170004  22.3470005  37.3737566  45.9840729  10.0164433
 26 3  16.0440004  22.3470005  36.6216943  46.0747789  9.69304756
 27 3  15.4710004  22.3470005  35.867686  46.1625261  9.36743671
 28 3  14.8980004  22.3470005  35.111784  46.2472917  9.03967272
 29 3  14.3250003  22.3470005  34.3540423  46.3290538  8.70981924
 30 3  13.7520003  22.3470005  33.5945164  46.4077907  8.37794155
 31 3  13.1790003  22.3470005  32.8332637  46.4834816  8.04410656
 32 3  12.6060003  22.3470005  32.0703428  46.5561063  7.70838273
 33 3  12.0330003  22.3470005  31.3058143  46.6256454  7.37084008
 34 3  11.4600003  22.3470005  30.5397399  46.69208  7.03155012
 35 3  10.8870003  22.3470005  29.772183  46.7553922  6.69058582
 36 3  10.3140002  22.3470005  29.0032083  46.8155647  6.34802157
 37 3  9.74100024  22.3470005  28.2328819  46.8725809  6.00393309
 38 3  9.16800022  22.3470005  27.4612713  46.9264252  5.65839743
 39 3  8.59500021  22.3470005  26.6884451  46.9770827  5.3114929
 40 3  8.02200019  22.3470005  25.9144733  47.0245391  4.96329899
 41 3  7.44900018  22.3470005  25.1394269  47.0687813  4.61389633
 42 3  6.87600017  22.3470005  24.3633779  47.1097969  4.26336661
 43 3  6.30300015  22.3470005  23.5863995  47.1475743  3.91179255
 65 3 -6.30300015  22.3470005  6.41360234  47.1475747 -3.9117963
 66 3 -6.87600017  22.3470005  5.63662391  47.1097973 -4.26337036
 67 3 -7.44900018  22.3470005  4.8605749  47.0687817 -4.61390008
 68 3 -8.02200019  22.3470005  4.08552843  47.0245395 -4.96330274
 69 3 -8.59500021  22.3470005  3.3115566  46.9770831 -5.31149665
 70 3 -9.16800022  22.3470005  2.53873044  46.9264257 -5.65840118
 71 3 -9.74100024  22.3470005  1.76711983  46.8725814 -6.00393684
 72 3 -10.3140002  22.3470005  0.99679345  46.8155652 -6.34802532
 73 3 -10.8870003  22.3470005  0.227818736  46.7553928 -6.69058958
 74 3 -11.4600003  22.3470005  359.460262  46.6920806 -7.03154939
 75 3 -12.0330003  22.3470005  358.694187  46.625646 -7.37083936
 18 4  20.6280005  21.7740005  42.4091144  44.7081589  12.0927628
 19 4  20.0550005  21.7740005  41.6758902  44.8182573  11.7889923
 20 4  19.4820005  21.7740005  40.9404656  44.9255825  11.4826824
 21 4  18.9090005  21.7740005  40.2028799  45.0301085  11.1738823
 22 4  18.3360004  21.7740005  39.463174  45.1318098  10.8626427
 23 4  17.7630004  21.7740005  38.7213907  45.2306614  10.5490162
 24 4  17.1900004  21.7740005  37.9775743  45.3266389  10.2330569
 25 4  16.6170004  21.7740005  37.2317709  45.4197181  9.9148207
 26 4  16.0440004  21.7740005  36.4840283  45.5098758  9.59436503
 27 4  15.4710004  21.7740005  35.7343958  45.5970891  9.27174909
 28 4  14.8980004  21.7740005  34.9829246  45.6813356  8.94703365
 29 4  14.3250003  21.7740005  34.2296671  45.7625937  8.6202811
 30 4  13.7520003  21.7740005  33.4746778  45.8408424  8.29155537
 31 4  13.1790003  21.7740005  32.7180123  45.9160612  7.96092197
 32 4  12.6060003  21.7740005  31.9597279  45.9882305  7.62844787
 33 4  12.0330003  21.7740005  31.1998833  46.0573311  7.29420157
