2013-10-13 18:40:33,176 Total number of light curves: 1602180
2013-10-13 18:40:39,656 [     51/160218]Grid done. P = 0.04 | Dur. = 0.06 | Depth = 0.60
2013-10-13 18:40:39,785 [     52/160218]Grid done. P = 0.04 | Dur. = 0.06 | Depth = 0.70
2013-10-13 18:40:39,901 [     53/160218]Grid done. P = 0.04 | Dur. = 0.06 | Depth = 0.80
2013-10-13 18:40:40,014 [     54/160218]Grid done. P = 0.04 | Dur. = 0.06 | Depth = 0.90
2013-10-13 18:40:40,136 [     55/160218]Grid done. P = 0.04 | Dur. = 0.07 | Depth = 0.10
2013-10-13 18:40:40,271 [     56/160218]Grid done. P = 0.04 | Dur. = 0.07 | Depth = 0.20
2013-10-13 18:40:40,385 [     57/160218]Grid done. P = 0.04 | Dur. = 0.07 | Depth = 0.30
2013-10-13 18:40:40,518 [     58/160218]Grid done. P = 0.04 | Dur. = 0.07 | Depth = 0.40
2013-10-13 18:40:40,631 [     59/160218]Grid done. P = 0.04 | Dur. = 0.07 | Depth = 0.50
2013-10-13 18:40:40,751 [     60/160218]Grid done. P = 0.04 | Dur. = 0.07 | Depth = 0.60
2013-10-13 18:40:40,863 [     61/160218]Grid done. P = 0.04 | Dur. = 0.07 | Depth = 0.70
2013-10-13 18:40:40,978 [     62/160218]Grid done. P = 0.04 | Dur. = 0.07 | Depth = 0.80
2013-10-13 18:40:41,094 [     63/160218]Grid done. P = 0.04 | Dur. = 0.07 | Depth = 0.90
2013-10-13 18:40:41,231 [     64/160218]Grid done. P = 0.04 | Dur. = 0.08 | Depth = 0.10
2013-10-13 18:40:41,351 [     65/160218]Grid done. P = 0.04 | Dur. = 0.08 | Depth = 0.20
2013-10-13 18:40:41,502 [     66/160218]Grid done. P = 0.04 | Dur. = 0.08 | Depth = 0.30
2013-10-13 18:40:41,699 [     67/160218]Grid done. P = 0.04 | Dur. = 0.08 | Depth = 0.40
2013-10-13 18:40:41,861 [     68/160218]Grid done. P = 0.04 | Dur. = 0.08 | Depth = 0.50
2013-10-13 18:40:42,007 [     69/160218]Grid done. P = 0.04 | Dur. = 0.08 | Depth = 0.60
2013-10-13 18:40:42,144 [     70/160218]Grid done. P = 0.04 | Dur. = 0.08 | Depth = 0.70
2013-10-13 18:40:42,288 [     71/160218]Grid done. P = 0.04 | Dur. = 0.08 | Depth = 0.80
2013-10-13 18:40:42,428 [     72/160218]Grid done. P = 0.04 | Dur. = 0.08 | Depth = 0.90
2013-10-13 18:40:42,613 [     73/160218]Grid done. P = 0.04 | Dur. = 0.09 | Depth = 0.10
2013-10-13 18:40:42,746 [     74/160218]Grid done. P = 0.04 | Dur. = 0.09 | Depth = 0.20
2013-10-13 18:40:42,902 [     75/160218]Grid done. P = 0.04 | Dur. = 0.09 | Depth = 0.30
2013-10-13 18:40:43,039 [     76/160218]Grid done. P = 0.04 | Dur. = 0.09 | Depth = 0.40
2013-10-13 18:40:43,167 [     77/160218]Grid done. P = 0.04 | Dur. = 0.09 | Depth = 0.50
2013-10-13 18:40:43,336 [     78/160218]Grid done. P = 0.04 | Dur. = 0.09 | Depth = 0.60
2013-10-13 18:40:43,466 [     79/160218]Grid done. P = 0.04 | Dur. = 0.09 | Depth = 0.70
2013-10-13 18:40:43,578 [     80/160218]Grid done. P = 0.04 | Dur. = 0.09 | Depth = 0.80
2013-10-13 18:40:43,691 [     81/160218]Grid done. P = 0.04 | Dur. = 0.09 | Depth = 0.90
2013-10-13 18:40:43,805 [     82/160218]Grid done. P = 0.14 | Dur. = 0.01 | Depth = 0.10
2013-10-13 18:40:43,920 [     83/160218]Grid done. P = 0.14 | Dur. = 0.01 | Depth = 0.20
2013-10-13 18:40:44,031 [     84/160218]Grid done. P = 0.14 | Dur. = 0.01 | Depth = 0.30
2013-10-13 18:40:44,153 [     85/160218]Grid done. P = 0.14 | Dur. = 0.01 | Depth = 0.40
2013-10-13 18:40:44,380 [     86/160218]Grid done. P = 0.14 | Dur. = 0.01 | Depth = 0.50
2013-10-13 18:40:44,534 [     87/160218]Grid done. P = 0.14 | Dur. = 0.01 | Depth = 0.60
2013-10-13 18:40:44,675 [     88/160218]Grid done. P = 0.14 | Dur. = 0.01 | Depth = 0.70
2013-10-13 18:40:44,826 [     89/160218]Grid done. P = 0.14 | Dur. = 0.01 | Depth = 0.80
2013-10-13 18:40:44,941 [     90/160218]Grid done. P = 0.14 | Dur. = 0.01 | Depth = 0.90
2013-10-13 18:40:45,052 [     91/160218]Grid done. P = 0.14 | Dur. = 0.02 | Depth = 0.10
2013-10-13 18:40:45,163 [     92/160218]Grid done. P = 0.14 | Dur. = 0.02 | Depth = 0.20
2013-10-13 18:40:45,275 [     93/160218]Grid done. P = 0.14 | Dur. = 0.02 | Depth = 0.30
2013-10-13 18:40:45,410 [     94/160218]Grid done. P = 0.14 | Dur. = 0.02 | Depth = 0.40
2013-10-13 18:40:45,531 [     95/160218]Grid done. P = 0.14 | Dur. = 0.02 | Depth = 0.50
2013-10-13 18:40:45,647 [     96/160218]Grid done. P = 0.14 | Dur. = 0.02 | Depth = 0.60
2013-10-13 18:40:45,758 [     97/160218]Grid done. P = 0.14 | Dur. = 0.02 | Depth = 0.70
2013-10-13 18:40:45,869 [     98/160218]Grid done. P = 0.14 | Dur. = 0.02 | Depth = 0.80
2013-10-13 18:40:45,982 [     99/160218]Grid done. P = 0.14 | Dur. = 0.02 | Depth = 0.90
2013-10-13 18:40:46,098 [    100/160218]Grid done. P = 0.14 | Dur. = 0.03 | Depth = 0.10
2013-10-13 18:40:46,213 [    101/160218]Grid done. P = 0.14 | Dur. = 0.03 | Depth = 0.20
2013-10-13 18:40:46,323 [    102/160218]Grid done. P = 0.14 | Dur. = 0.03 | Depth = 0.30
2013-10-13 18:40:46,433 [    103/160218]Grid done. P = 0.14 | Dur. = 0.03 | Depth = 0.40
2013-10-13 18:40:46,544 [    104/160218]Grid done. P = 0.14 | Dur. = 0.03 | Depth = 0.50
2013-10-13 18:40:46,659 [    105/160218]Grid done. P = 0.14 | Dur. = 0.03 | Depth = 0.60
2013-10-13 18:40:46,790 [    106/160218]Grid done. P = 0.14 | Dur. = 0.03 | Depth = 0.70
2013-10-13 18:40:46,900 [    107/160218]Grid done. P = 0.14 | Dur. = 0.03 | Depth = 0.80
2013-10-13 18:40:47,010 [    108/160218]Grid done. P = 0.14 | Dur. = 0.03 | Depth = 0.90
2013-10-13 18:40:47,122 [    109/160218]Grid done. P = 0.14 | Dur. = 0.04 | Depth = 0.10
2013-10-13 18:40:47,239 [    110/160218]Grid done. P = 0.14 | Dur. = 0.04 | Depth = 0.20
2013-10-13 18:40:47,366 [    111/160218]Grid done. P = 0.14 | Dur. = 0.04 | Depth = 0.30
2013-10-13 18:40:47,494 [    112/160218]Grid done. P = 0.14 | Dur. = 0.04 | Depth = 0.40
2013-10-13 18:40:47,616 [    113/160218]Grid done. P = 0.14 | Dur. = 0.04 | Depth = 0.50
2013-10-13 18:40:47,732 [    114/160218]Grid done. P = 0.14 | Dur. = 0.04 | Depth = 0.60
2013-10-13 18:40:47,845 [    115/160218]Grid done. P = 0.14 | Dur. = 0.04 | Depth = 0.70
2013-10-13 18:40:47,968 [    116/160218]Grid done. P = 0.14 | Dur. = 0.04 | Depth = 0.80
2013-10-13 18:40:48,092 [    117/160218]Grid done. P = 0.14 | Dur. = 0.04 | Depth = 0.90
2013-10-13 18:40:48,215 [    118/160218]Grid done. P = 0.14 | Dur. = 0.05 | Depth = 0.10
2013-10-13 18:40:48,327 [    119/160218]Grid done. P = 0.14 | Dur. = 0.05 | Depth = 0.20
2013-10-13 18:40:48,444 [    120/160218]Grid done. P = 0.14 | Dur. = 0.05 | Depth = 0.30
2013-10-13 18:40:48,558 [    121/160218]Grid done. P = 0.14 | Dur. = 0.05 | Depth = 0.40
2013-10-13 18:40:48,671 [    122/160218]Grid done. P = 0.14 | Dur. = 0.05 | Depth = 0.50
2013-10-13 18:40:48,793 [    123/160218]Grid done. P = 0.14 | Dur. = 0.05 | Depth = 0.60
2013-10-13 18:40:48,966 [    124/160218]Grid done. P = 0.14 | Dur. = 0.05 | Depth = 0.70
2013-10-13 18:40:49,076 [    125/160218]Grid done. P = 0.14 | Dur. = 0.05 | Depth = 0.80
2013-10-13 18:40:49,198 [    126/160218]Grid done. P = 0.14 | Dur. = 0.05 | Depth = 0.90
2013-10-13 18:40:49,324 [    127/160218]Grid done. P = 0.14 | Dur. = 0.06 | Depth = 0.10
2013-10-13 18:40:49,442 [    128/160218]Grid done. P = 0.14 | Dur. = 0.06 | Depth = 0.20
2013-10-13 18:40:49,561 [    129/160218]Grid done. P = 0.14 | Dur. = 0.06 | Depth = 0.30
2013-10-13 18:40:49,677 [    130/160218]Grid done. P = 0.14 | Dur. = 0.06 | Depth = 0.40
2013-10-13 18:40:49,787 [    131/160218]Grid done. P = 0.14 | Dur. = 0.06 | Depth = 0.50
2013-10-13 18:40:49,900 [    132/160218]Grid done. P = 0.14 | Dur. = 0.06 | Depth = 0.60
2013-10-13 18:40:50,029 [    133/160218]Grid done. P = 0.14 | Dur. = 0.06 | Depth = 0.70
2013-10-13 18:40:50,163 [    134/160218]Grid done. P = 0.14 | Dur. = 0.06 | Depth = 0.80
2013-10-13 18:40:50,287 [    135/160218]Grid done. P = 0.14 | Dur. = 0.06 | Depth = 0.90
2013-10-13 18:40:50,407 [    136/160218]Grid done. P = 0.14 | Dur. = 0.07 | Depth = 0.10
2013-10-13 18:40:50,527 [    137/160218]Grid done. P = 0.14 | Dur. = 0.07 | Depth = 0.20
2013-10-13 18:40:50,654 [    138/160218]Grid done. P = 0.14 | Dur. = 0.07 | Depth = 0.30
2013-10-13 18:40:50,772 [    139/160218]Grid done. P = 0.14 | Dur. = 0.07 | Depth = 0.40
2013-10-13 18:40:50,884 [    140/160218]Grid done. P = 0.14 | Dur. = 0.07 | Depth = 0.50
2013-10-13 18:40:51,004 [    141/160218]Grid done. P = 0.14 | Dur. = 0.07 | Depth = 0.60
2013-10-13 18:40:51,119 [    142/160218]Grid done. P = 0.14 | Dur. = 0.07 | Depth = 0.70
2013-10-13 18:40:51,242 [    143/160218]Grid done. P = 0.14 | Dur. = 0.07 | Depth = 0.80
2013-10-13 18:40:51,358 [    144/160218]Grid done. P = 0.14 | Dur. = 0.07 | Depth = 0.90
2013-10-13 18:40:51,470 [    145/160218]Grid done. P = 0.14 | Dur. = 0.08 | Depth = 0.10
2013-10-13 18:40:51,586 [    146/160218]Grid done. P = 0.14 | Dur. = 0.08 | Depth = 0.20
2013-10-13 18:40:51,698 [    147/160218]Grid done. P = 0.14 | Dur. = 0.08 | Depth = 0.30
2013-10-13 18:40:51,809 [    148/160218]Grid done. P = 0.14 | Dur. = 0.08 | Depth = 0.40
2013-10-13 18:40:51,922 [    149/160218]Grid done. P = 0.14 | Dur. = 0.08 | Depth = 0.50
2013-10-13 18:40:52,035 [    150/160218]Grid done. P = 0.14 | Dur. = 0.08 | Depth = 0.60
2013-10-13 18:40:52,147 [    151/160218]Grid done. P = 0.14 | Dur. = 0.08 | Depth = 0.70
2013-10-13 18:40:52,264 [    152/160218]Grid done. P = 0.14 | Dur. = 0.08 | Depth = 0.80
2013-10-13 18:40:52,383 [    153/160218]Grid done. P = 0.14 | Dur. = 0.08 | Depth = 0.90
2013-10-13 18:40:52,522 [    154/160218]Grid done. P = 0.14 | Dur. = 0.09 | Depth = 0.10
2013-10-13 18:40:52,645 [    155/160218]Grid done. P = 0.14 | Dur. = 0.09 | Depth = 0.20
2013-10-13 18:40:52,759 [    156/160218]Grid done. P = 0.14 | Dur. = 0.09 | Depth = 0.30
2013-10-13 18:40:52,879 [    157/160218]Grid done. P = 0.14 | Dur. = 0.09 | Depth = 0.40
2013-10-13 18:40:52,994 [    158/160218]Grid done. P = 0.14 | Dur. = 0.09 | Depth = 0.50
2013-10-13 18:40:53,105 [    159/160218]Grid done. P = 0.14 | Dur. = 0.09 | Depth = 0.60
2013-10-13 18:40:53,220 [    160/160218]Grid done. P = 0.14 | Dur. = 0.09 | Depth = 0.70
2013-10-13 18:40:53,329 [    161/160218]Grid done. P = 0.14 | Dur. = 0.09 | Depth = 0.80
2013-10-13 18:40:53,443 [    162/160218]Grid done. P = 0.14 | Dur. = 0.09 | Depth = 0.90
2013-10-13 18:40:53,556 [    163/160218]Grid done. P = 0.24 | Dur. = 0.01 | Depth = 0.10
2013-10-13 18:40:53,696 [    164/160218]Grid done. P = 0.24 | Dur. = 0.01 | Depth = 0.20
2013-10-13 18:40:53,808 [    165/160218]Grid done. P = 0.24 | Dur. = 0.01 | Depth = 0.30
2013-10-13 18:40:53,922 [    166/160218]Grid done. P = 0.24 | Dur. = 0.01 | Depth = 0.40
2013-10-13 18:40:54,037 [    167/160218]Grid done. P = 0.24 | Dur. = 0.01 | Depth = 0.50
2013-10-13 18:40:54,148 [    168/160218]Grid done. P = 0.24 | Dur. = 0.01 | Depth = 0.60
2013-10-13 18:40:54,284 [    169/160218]Grid done. P = 0.24 | Dur. = 0.01 | Depth = 0.70
2013-10-13 18:40:54,414 [    170/160218]Grid done. P = 0.24 | Dur. = 0.01 | Depth = 0.80
2013-10-13 18:40:54,528 [    171/160218]Grid done. P = 0.24 | Dur. = 0.01 | Depth = 0.90
2013-10-13 18:40:54,643 [    172/160218]Grid done. P = 0.24 | Dur. = 0.02 | Depth = 0.10
2013-10-13 18:40:54,758 [    173/160218]Grid done. P = 0.24 | Dur. = 0.02 | Depth = 0.20
2013-10-13 18:40:54,870 [    174/160218]Grid done. P = 0.24 | Dur. = 0.02 | Depth = 0.30
2013-10-13 18:40:54,982 [    175/160218]Grid done. P = 0.24 | Dur. = 0.02 | Depth = 0.40
2013-10-13 18:40:55,107 [    176/160218]Grid done. P = 0.24 | Dur. = 0.02 | Depth = 0.50
2013-10-13 18:40:55,230 [    177/160218]Grid done. P = 0.24 | Dur. = 0.02 | Depth = 0.60
2013-10-13 18:40:55,340 [    178/160218]Grid done. P = 0.24 | Dur. = 0.02 | Depth = 0.70
